id,name,decade,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,time_signature,valence,date_match
0aJyKm5Mbd7Bv6emUgQC5x,Cotton Eyed Joe,1930,0.9640000000000001,0.509,75067,0.32299999999999995,0.75,5,0.27899999999999997,-15.68,1,1959-01-01,0.040999999999999995,116.949,3,0.961,0
2E5cAZvMtz4SBQfQvIUNQH,Bootlegger's Story,1930,0.853,0.631,162373,0.243,3.28e-05,7,0.12,-14.648,1,1962-01-01,0.0336,104.50299999999999,4,0.604,0
3x2LeQ4vH0uAs3exlBBDge,Riding on That Train 45,1930,0.763,0.479,141747,0.395,0.0738,7,0.159,-11.744000000000002,1,1963-01-01,0.0351,138.39,4,0.852,0
00s0VKHJIFXfrWz6JUlFqk,Kentucky Bootlegger,1930,0.7859999999999999,0.799,129787,0.349,0.00054,7,0.149,-12.66,1,1962-01-01,0.036000000000000004,107.73700000000001,4,0.691,0
6KcGBw50HfkAkvpz7HGMGW,Wildwood Flower,1930,0.862,0.4320000000000001,229000,0.405,1.1599999999999999e-05,6,0.733,-18.609,1,1997-01-01,0.23399999999999999,94.24600000000001,4,0.7809999999999999,0
3ORzBA8fpuD0iCbFOG4jA3,Μαύρα μάτια μαύρα φρύδια,1930,0.733,0.667,180297,0.534,2.68e-06,7,0.19399999999999998,-8.123,0,2017-02-13,0.0352,143.928,4,0.9059999999999999,0
3qJ0il2spI9wsdPUoGCrhh,Μόρτισσα Σμυρνιά,1930,0.966,0.545,183020,0.331,0.006690000000000001,2,0.517,-9.197000000000001,1,1947-01-01,0.0629,147.03799999999995,4,0.866,0
7dTkwYcY4S4uBGHPCYwjOb,Ερηνάκι,1930,0.9940000000000001,0.516,180827,0.281,0.00543,3,0.126,-11.036,1,1953-01-01,0.0949,174.94099999999997,5,0.687,0
2PLKniox4SFeiPwRT07IDm,Η Μαρίκα η δασκάλα,1930,0.982,0.639,188373,0.386,0.0866,8,0.124,-11.939,1,1950-01-01,0.040999999999999995,98.285,4,0.6940000000000001,0
0vUezferUdkRZ0I9O4sBjx,Δεν μου μιλάς δεν με κοιτάς,1930,0.9620000000000001,0.495,184921,0.57,0.000563,2,0.17,-10.405999999999999,1,2017-02-13,0.052000000000000005,147.01,4,0.888,0
7nVj1HZM7bj3El5BmENYuP,Για την αγάπη σου,1930,0.9620000000000001,0.428,199018,0.21899999999999997,0.00135,5,0.184,-11.404000000000002,1,1947-01-01,0.0505,154.017,4,0.679,0
0DRZCN0ARTWS8JvZVInHCt,Το μπαρμπούτι,1930,0.987,0.382,175009,0.38299999999999995,8.85e-05,4,0.36,-13.995999999999999,0,1947-01-01,0.0479,104.074,4,0.71,0
7GwHLuLPeQ1RGlfiLCfOjz,Γιαλό γιαλό,1930,0.99,0.457,188760,0.309,0.00229,3,0.5529999999999999,-10.51,0,2017-02-16,0.036000000000000004,102.40700000000001,4,0.742,0
2mliYFJxmDI0JIQ4IMlI9b,Το κουκλί της Κοκκινιάς,1930,0.9940000000000001,0.38299999999999995,189010,0.282,0.0009130000000000001,8,0.125,-10.633,1,1947-01-01,0.0347,82.68799999999997,4,0.599,0
5wcIpnfCkbLKIdLFTa8XwA,Μεθυσμένος,1930,0.9940000000000001,0.688,195001,0.163,3.37e-06,1,0.19,-11.663,0,1950-01-01,0.11900000000000001,85.306,4,0.76,0
0GYH2WnJRz0rUoHWR5c0HN,I Know What It Is To Be Young (But You Don't Know What It Is To Be Old),1930,0.159,0.57,208493,0.493,9.44e-05,5,0.19,-11.196,0,1992-07-06,0.0284,113.85,4,0.55,0
5Na5voBRuO8Iy7actimSjD,As Time Goes By,1930,0.302,0.55,207867,0.354,0.00105,7,0.0975,-12.515999999999998,1,1992-07-06,0.0283,86.569,4,0.26,0
0mlDrN2ehYK3vVioQk36PA,Young At Heart,1930,0.5660000000000001,0.43,176267,0.376,0.0,1,0.0796,-14.154000000000002,1,1992-07-06,0.0541,99.68299999999999,4,0.475,0
5dvYzk7XlJJ9q8tRfGRACD,Gracie,1930,0.6609999999999999,0.4270000000000001,143640,0.439,3.06e-05,5,0.183,-12.363,1,1992-07-06,0.0337,104.323,4,0.441,0
4Lef8chJEfiTRkPlkEiJ0q,The Only Way To Go,1930,0.433,0.622,111293,0.409,0.0,10,0.11,-12.869000000000002,1,1992-07-06,0.10300000000000001,128.441,4,0.721,0
35nHtaUiMkRORN9aOpbQAO,Let The Heartaches Begin,1930,0.308,0.45,220933,0.535,0.0,8,0.0257,-9.787,1,1992-07-06,0.0271,175.59,4,0.37799999999999995,0
0HL5vGZoLZXhGcnSEl6eeP,Good Old Bad Old Days,1930,0.425,0.62,145267,0.513,0.0,1,0.0432,-11.244000000000002,0,1992-07-06,0.0562,121.395,4,0.705,0
6mRUHTXsbrJ5SNHVVACbym,How Old Do You Get,1930,0.551,0.652,190573,0.47700000000000004,2.7000000000000002e-05,9,0.281,-11.183,1,1992-07-06,0.0268,84.95700000000002,4,0.568,0
6KrhJQHFHwK1mYknZi4RfL,With a Little Help from My Friends,1930,0.657,0.629,124893,0.429,0.0,5,0.154,-14.466,1,1969-01-01,0.0478,122.67,4,0.8390000000000001,0
78r6vkEVW604NAJ6dzpcx6,You've Changed,1930,0.44,0.326,157600,0.34,0.0,8,0.128,-11.478,1,1992-07-06,0.0269,75.626,4,0.14300000000000002,0
26hVB3O3sRuI8LvD2Aftiu,Me & My Shadow,1930,0.988,0.431,192640,0.21100000000000002,0.00253,2,0.114,-14.004000000000001,1,2012,0.12,76.219,4,0.39399999999999996,0
0ru315G8Rph9fxBVNIlbqY,Moten's Swing,1930,0.983,0.54,156296,0.264,0.204,1,0.10800000000000001,-10.624,1,2020-07-11,0.18899999999999997,184.1,4,0.767,0
2gLK4XRAMILicjROWxacIn,I Want a Little Girl,1930,0.99,0.654,188046,0.154,0.648,0,0.19899999999999998,-14.523,1,2020-07-11,0.0611,98.479,4,0.47,0
7FTeOAvJYMCH7DkdO1Ldst,The Birth Of The Blues,1930,0.9840000000000001,0.653,198297,0.179,0.252,5,0.314,-15.616,1,2018-02-22,0.0792,93.031,4,0.777,0
0EIb8QIEyVEijfDQVxawFV,"You Wouldn't Fool Me, Would You?",1930,0.975,0.612,163448,0.171,2.15e-06,0,0.0966,-16.034000000000002,1,2018-10-27,0.0784,94.18700000000001,4,0.733,0
07IvrDYnZlcNunkEOP8fSP,Moje słoneczko [From : ''Moje słoneczko'' (Sunny Side Up)],1930,0.9890000000000001,0.486,138761,0.31,2.23e-06,10,0.165,-11.259,1,2019-07-10,0.0633,129.053,3,0.528,0
7LIYXtaLUMX7xSYZmi8qmm,Violino Tzigano,1930,0.625,0.41600000000000004,223840,0.29100000000000004,0.838,0,0.158,-15.413,1,1990-01-01,0.0309,98.079,4,0.228,0
6pBhDhJpkc1eibX6xhZrM7,Serenade In Blue,1930,0.972,0.303,214040,0.0843,0.95,5,0.154,-19.566,0,1990-01-01,0.0427,168.956,5,0.27,0
70fQceVgrPnuXGHeRxQ1rP,I Can't Get Started,1930,0.794,0.44299999999999995,227467,0.134,0.932,8,0.0625,-18.385,1,1990-01-01,0.0364,76.12,4,0.326,0
7N1ZwqE9yyxK4ujEyMeUY2,Love Changes Everything,1930,0.87,0.18,153093,0.301,0.86,10,0.0727,-13.475999999999999,1,1990-01-01,0.0351,181.507,4,0.271,0
6Zi9HqKtXFCcSEuPdBFapQ,When A Love Affair Has Ended (Theme from Uno Scandolo Perbene),1930,0.915,0.1,217600,0.14,0.9329999999999999,4,0.08900000000000001,-17.415,0,1990-01-01,0.0431,67.378,3,0.0464,0
2As2Gtx3k9eXICvHgOJ2rN,The Days Of Wine And Roses,1930,0.965,0.32899999999999996,180533,0.16,0.871,2,0.134,-15.544,0,1990-01-01,0.0348,115.65799999999999,4,0.0921,0
2WPCXmTU0rHrqBVhrxMGf6,Serenata,1930,0.486,0.456,182200,0.33299999999999996,0.851,0,0.129,-16.49,0,1990-01-01,0.0341,126.859,4,0.276,0
2hB6oIThWnLWVK202Xeg92,With A Song In My Heart,1930,0.863,0.223,194893,0.157,0.905,10,0.32799999999999996,-18.531,1,1990-01-01,0.0336,91.816,1,0.11,0
2mp7UPHL1EpKRbQhAnEBbe,Java,1930,0.591,0.777,124427,0.304,0.303,7,0.077,-24.386999999999997,1,1990-01-01,0.0504,88.764,4,0.9590000000000001,0
1U1E4egZdGXXnlrNEVpi6P,Portrait Of My Love,1930,0.879,0.17300000000000001,207867,0.11800000000000001,0.774,3,0.0908,-17.339000000000002,1,1990-01-01,0.0363,173.78400000000005,4,0.0879,0
6E9r2U9AujkQlMJ0dl35iJ,Futari wa Wakai,1930,0.995,0.575,187873,0.278,0.6659999999999999,0,0.303,-12.158,1,2012-10-01,0.0407,117.743,4,0.762,0
5TRv4CaYjD9wsqu5uupnve,Jinsei no Namikimichi,1930,0.992,0.204,230635,0.22899999999999998,0.626,2,0.138,-12.667,0,2012-09-30,0.04,68.86,4,0.35,0
56ghCGMVkXTQxZIvMolF7Q,Yogiri no Blues,1930,0.981,0.242,203389,0.3720000000000001,0.805,5,0.102,-14.770999999999999,0,2012-10-01,0.0478,81.36399999999998,4,0.406,0
7BhDTZ74lCX1IPoxaUh94h,Yukari's Song,1930,0.995,0.38299999999999995,201250,0.2,0.752,9,0.114,-13.833,0,2021-12-10,0.0501,110.189,4,0.168,0
4MuxF7MIMrzwvkUexaq8DI,St. James Infirmary,1930,0.9690000000000001,0.7190000000000001,217861,0.157,0.00105,10,0.11800000000000001,-13.960999999999999,0,2014-10-07,0.0465,107.322,4,0.36200000000000004,0
3QTidkUKIhrMoqOxQIkIls,Struggle Buggy,1930,0.9620000000000001,0.6659999999999999,178693,0.27699999999999997,0.912,7,0.0934,-11.460999999999999,1,2012-04-20,0.0617,147.96,4,0.736,0
1KxYDD1MwRkny5X1mUQCLV,I'm Crazy 'bout My Baby,1930,0.9690000000000001,0.742,202400,0.285,0.937,3,0.35200000000000004,-12.001,1,2012-04-20,0.0777,81.484,4,0.95,0
4uRQcCXylC0nV6WTL2iKjH,When You're Smiling,1930,0.991,0.45799999999999996,199967,0.136,0.0135,0,0.449,-13.991,0,2014-10-07,0.0377,124.59899999999999,4,0.342,0
7oZiWjMLUViuaWbvWkmWtS,Olga,1930,0.978,0.848,204373,0.244,0.723,0,0.0821,-11.401,1,2012-04-20,0.0733,137.678,4,0.882,0
1bogUjTl8oSdoItUJU2Ei5,West End Blues,1930,0.986,0.669,219520,0.20199999999999999,0.885,7,0.0892,-11.190999999999999,0,2014-05-16,0.0874,102.72200000000001,4,0.687,0
2G4yk4htRFU7hmP3YM4z8G,Shake It and Break It,1930,0.96,0.784,150753,0.413,0.8140000000000001,2,0.308,-15.415,0,2014-10-07,0.0399,108.051,4,0.924,0
2TKxhzHi8NKmFohxaWHdE2,Shake It & Break It,1930,0.97,0.794,151467,0.5,0.892,2,0.209,-10.609000000000002,0,2012-04-20,0.0371,106.77799999999999,4,0.961,0
57izyXOQ3paD4dBcvAAawF,Freakish Light Blues,1930,0.986,0.7759999999999999,187063,0.17,0.9520000000000001,10,0.203,-16.323,1,2014-10-07,0.0548,115.99600000000001,4,0.601,0
6O5UTB07pziXGQdjZ6ntHE,Everybody Does It In Hawaii,1930,0.972,0.7390000000000001,175640,0.275,0.34600000000000003,7,0.16399999999999998,-12.936,0,2006-05-22,0.0628,113.48899999999999,4,0.618,0
6o2HzkY8qaN3L6M6i7SS6w,"I Guess I'll Have to Change My Plan (from ""The Band Wagon"") - 2006 Remaster",1930,0.877,0.436,111453,0.11,2.72e-06,0,0.17,-12.792,0,2006-04-26,0.0399,98.979,5,0.53,0
3uBwf9SHmWbzEVUktRI13p,Who?,1930,0.978,0.465,80980,0.266,0.276,10,0.11599999999999999,-10.937000000000001,0,2013-10-15,0.0503,83.55799999999998,4,0.639,0
7xwXo3BwRCQrfs4tQSfds3,"That's Entertainment (from ""The Band Wagon"") - 2006 Remaster",1930,0.401,0.581,74173,0.313,0.0,2,0.24,-11.975,1,2006-04-26,0.0512,129.308,4,0.919,0
4AwSmdDXRaSJSAbNFQLZwA,Goodnight Vienna,1930,0.935,0.4,200020,0.0895,0.0014,2,0.1,-21.14,1,2013-10-15,0.0656,74.315,4,0.588,0
7eCxaPT3BvrVJZbKLc5IeG,"That's Entertainment Finale (from ""That's Entertainment, Pt. 2"" / ""The Band Wagon"") - 2006 Remaster",1930,0.885,0.5579999999999999,166467,0.221,0.0,10,0.157,-15.662,1,2006-04-26,0.124,130.326,4,0.6709999999999999,0
6XHNt1bedyBNtusz2x0QNJ,Alone with My Dreams,1930,0.845,0.434,147333,0.22699999999999998,5.13e-05,7,0.597,-14.357000000000001,1,1994,0.0397,126.96799999999999,3,0.738,0
3oDZovF5oRqJy6PmzwVNQb,Alone With My Dreams,1930,0.9520000000000001,0.446,158877,0.14300000000000002,0.17800000000000002,6,0.188,-19.57,1,2013-10-15,0.0427,73.133,4,0.6940000000000001,0
64MUL8tyOFIA2CsHnreqXu,"Triplets (from ""The Band Wagon"") - 2006 Remaster",1930,0.752,0.855,134413,0.39299999999999996,0.0,2,0.532,-11.2,1,2006-04-26,0.0643,135.013,4,0.9570000000000001,0
3nFRf92mEKl4Av8xRY6mJl,"Main Title/ That's Entertainment (""The Band Wagon"" / ""That's Entertainment, Pt. 2"") - 2006 Remaster",1930,0.894,0.457,393987,0.27399999999999997,0.000183,7,0.11199999999999999,-12.119000000000002,1,2006-04-26,0.0439,133.107,4,0.192,0
1wM7e2IsfXzn0NFrO6rUkd,Everything Stops for Tea,1930,0.9790000000000001,0.715,191888,0.401,0.0,0,0.114,-12.561,1,2013-10-15,0.591,80.373,4,0.696,0
5MTKhfttMpjGObYVvq3ktx,Uprising,1930,0.0752,0.435,281680,0.664,0.138,4,0.0871,-11.251,0,2010-01-01,0.0518,136.121,4,0.62,0
379i2CpDEvyn3zjmElCxQM,Lebroba,1930,0.8540000000000001,0.584,344453,0.0238,0.00352,6,0.0735,-24.67,1,2018-11-02,0.0719,120.429,4,0.42200000000000004,0
5vLQMN6THP691Fk6RB7M60,Passage,1930,0.986,0.245,375947,0.0248,0.922,5,0.08199999999999999,-23.57800000000001,0,2016-03-11,0.0351,128.224,4,0.0318,0
56iyS6kjCTUj2eypZXNPgh,Worried Woman,1930,0.647,0.34,455760,0.187,0.58,5,0.0948,-18.404,0,2018-11-02,0.0333,140.563,4,0.225,0
5MR7H2hpCr5U0gKMskz4uG,Pretty Beauty,1930,0.701,0.253,384813,0.007240000000000002,0.0209,0,0.0757,-27.23,1,2018-11-02,0.042,129.185,3,0.0481,0
3mOxcfI8ZZwUY8YGGQjeMk,From Pacifica Koral Reef,1930,0.879,0.341,288055,0.0626,0.431,2,0.10300000000000001,-11.963,1,2021-12-17,0.0323,93.75399999999999,3,0.235,0
7D2ylECcgWWlPbzntfagPR,Turiya:Alice Coltrane Meditations and Dreams:Love,1930,0.7659999999999999,0.382,1044827,0.0795,0.359,5,0.0812,-20.738000000000003,1,2018-11-02,0.0525,69.95100000000001,4,0.0971,0
1QeJQBkfrhhSQWvH2AEqDe,Seeds of a Forgotten Flower,1930,0.895,0.691,142933,0.0987,0.0682,1,0.0627,-21.87,1,2010-01-01,0.0808,99.91,3,0.446,0
04eO9ZI2FfsYe9GKWN2hIW,TGD,1930,0.677,0.355,317187,0.413,0.635,0,0.115,-17.836,1,2018-11-02,0.0825,155.406,3,0.223,0
4ZyKDbtzxGnplADXom21AI,A Cosmic Rhythm With Each Stroke: All Becomes Alive,1930,0.76,0.385,549160,0.0429,0.878,10,0.0733,-20.499000000000002,1,2016-03-11,0.0377,143.816,3,0.125,0
1vDPpS97pIOuGnIqyWtJWx,My Gal Sal,1930,0.525,0.759,188659,0.794,0.00197,10,0.0697,-9.374,1,2019-10-11,0.37,94.251,4,0.784,0
2M8fBe0Roh4jcVHyN83Kuy,San Antonio Rose,1930,0.8290000000000001,0.812,130902,0.5579999999999999,1.47e-05,2,0.131,-6.256,1,2020-07-02,0.0579,110.56299999999999,4,0.9490000000000001,0
3YM20nJexFz5pv2SY9jEU0,I Wish I Could Shimmy Like My Sister Kate,1930,0.586,0.866,170513,0.395,0.0,0,0.06,-8.076,1,2019-10-11,0.0983,107.613,4,0.716,0
3Mu8p6BRPkunQcHywSIdY8,Sweet Sue,1930,0.431,0.645,140494,0.5379999999999999,0.00105,7,0.182,-7.386,1,2020-07-02,0.0395,117.697,4,0.8140000000000001,0
5NPgFNo9sBj3ivkgg2Jsxy,Singing in the Bathtub,1930,0.715,0.833,130004,0.514,0.0,10,0.0407,-7.015,1,2019-10-11,0.0947,107.84899999999999,4,0.81,0
2wJULNZwfhnplFOdkMnZHt,Carolina in the Morning,1930,0.763,0.59,224150,0.348,2.02e-05,7,0.146,-9.331,1,2020-07-02,0.039,111.506,4,0.39,0
5B03lRTKtBngc7sQ3sLTvO,St James Infirmary,1930,0.7759999999999999,0.649,185552,0.48200000000000004,1.52e-05,5,0.24600000000000002,-7.182,0,2019-10-11,0.07200000000000001,111.095,4,0.615,0
1KvlBEo33q7yDzeHQ7GnQn,Corrine Corrina,1930,0.818,0.602,122650,0.447,2.72e-05,0,0.0938,-5.684,1,2020-07-02,0.141,181.102,4,0.722,0
4mOkE6S55zGqphimJe8c7y,Happy Days Are Here Again,1930,0.609,0.818,215708,0.489,0.000154,7,0.0466,-9.163,1,2019-10-11,0.0821,109.891,4,0.655,0
0ON9EvMCTzXXAgAx5Th25Q,The Charleston,1930,0.474,0.833,150435,0.74,0.00035299999999999996,10,0.0927,-7.081,1,2019-10-11,0.195,108.56700000000001,4,0.759,0
1SsYbrb9GxeBshW3lKoxbr,Chinnin' and Chatttin' with May,1930,0.917,0.664,203613,0.39799999999999996,0.855,7,0.0651,-11.735,1,2013-06-03,0.105,176.365,4,0.883,0
3LGBGcUHPxRqRmcReNtIK4,Red Hot Chicago,1930,0.948,0.703,189661,0.428,0.102,0,0.171,-10.027000000000001,1,1925,0.133,178.69799999999995,4,0.853,0
185xPRwzf8fm4nESc2Asj3,Harlem Madness,1930,0.898,0.907,174590,0.442,0.848,0,0.0587,-10.946,1,2021-01-01,0.0583,111.133,4,0.956,0
3l82R53mFv1nIUXG6wZtMe,Navy Blues,1930,0.968,0.9179999999999999,185976,0.193,0.8909999999999999,7,0.11900000000000001,-14.126,1,2021-01-01,0.0904,107.26899999999999,4,0.938,0
3uVHi9y650n2pQL9p27n8t,Puttin' On The Ritz,1930,0.986,0.9159999999999999,186027,0.174,0.547,0,0.111,-17.910999999999994,0,1988-05-03,0.0951,105.055,3,0.779,0
5akQTlshNLdtGM6YJzBDFg,Aeroplano tha paro,1930,0.993,0.607,206005,0.313,0.00037200000000000004,8,0.262,-9.377,0,2012-03-12,0.065,140.717,4,0.963,0
6dTkBR5gn0F7ZJC6FpHv3I,A fool and his honey,1930,0.191,0.601,319922,0.484,0.257,11,0.0937,-15.175,0,2022-01-23,0.0268,92.941,4,0.76,0
03sTammmjVmdNTvANrMnc1,"Strut, Miss Lizzie",1930,0.9640000000000001,0.5710000000000001,185800,0.23600000000000002,0.12300000000000001,7,0.13699999999999998,-14.84,0,1999,0.0835,174.87400000000005,4,0.7120000000000001,0
2GYaqlP3uQUpKrATzMJVvG,March of the Hoodlums,1930,0.934,0.737,164133,0.506,0.838,3,0.281,-11.390999999999998,1,1999,0.0531,123.475,4,0.96,0
4WpA9K9y1nKRbIrfzTfo0g,Deep Harlem,1930,0.963,0.616,185773,0.22899999999999998,0.92,2,0.0857,-12.11,0,1999,0.0442,94.42399999999999,4,0.518,0
6Hw6hmkrZN04D859YEsqKW,St. James Infirmary,1930,0.853,0.491,186200,0.184,0.000226,6,0.11199999999999999,-13.088,1,1999,0.0386,95.15100000000001,3,0.32,0
733vZgqA5xyimWEODKCAlL,Barbaric,1930,0.9690000000000001,0.597,181947,0.354,0.45899999999999996,1,0.0846,-11.672,1,1999,0.11900000000000001,124.47399999999999,4,0.904,0
1MTwcqRAHnOeLfwL8L0d4Q,Ain't Misbehavin',1930,0.364,0.626,201560,0.769,0.00971,5,0.33799999999999997,-14.235999999999999,0,1994-01-01,0.052000000000000005,119.13,4,0.758,0
7lPPUZjgnpsjcrpuhlQH8e,Doin' The New Low-Down,1930,0.10800000000000001,0.6990000000000001,186133,0.652,0.00797,7,0.0519,-16.062,1,1994-01-01,0.0508,106.353,4,0.507,0
39zcmzqdYnhKIeSpQrDakG,Doin' the New Low Down - Vocal Version,1930,0.958,0.5760000000000001,169760,0.337,0.34700000000000003,0,0.151,-12.79,1,1999-12-24,0.0614,184.084,4,0.8059999999999999,0
559NOfWxvzVvLmVTei3ref,Railroad Man,1930,0.9329999999999999,0.789,186000,0.455,0.614,5,0.0684,-13.017999999999999,0,1999,0.133,122.41799999999999,4,0.9670000000000001,0
4cDect5bGATifH3sXXe1m5,One Little Hour With You,1930,0.9359999999999999,0.38799999999999996,174733,0.23600000000000002,0.19899999999999998,10,0.102,-12.593,1,1999,0.0359,178.22400000000005,4,0.66,0
6VYKJhCdvqEfw9obmLznq1,Rainy Weather Rose,1930,0.9940000000000001,0.775,180767,0.139,0.365,5,0.225,-14.379000000000001,1,2013-06-21,0.18100000000000002,94.264,4,0.7709999999999999,0
6V4fNMQXOjdXsfixhVuvR9,Lataria,1930,0.9940000000000001,0.8079999999999999,153333,0.14400000000000002,0.894,7,0.10800000000000001,-19.611,1,1950,0.0921,125.055,4,0.966,0
6qB2C6mB4HKwymMnAMCVU4,Cordiais Saudações - Versão 2,1930,0.995,0.5479999999999999,163427,0.0834,0.762,5,0.10800000000000001,-13.818,1,2014-10-14,0.0749,67.848,4,0.691,0
43JUGoPzlgLhl1CIMvkBZT,Садо виноградо,1930,0.97,0.542,115286,0.32299999999999995,0.0,1,0.158,-7.5760000000000005,0,2014-01-06,0.0383,121.564,4,0.46299999999999997,0
6rgzqHAbymsZ1uC7AvoDbb,Бродяга,1930,0.972,0.38,174148,0.198,9.49e-05,5,0.27399999999999997,-10.116,0,2014-01-06,0.0332,126.17200000000001,3,0.17300000000000001,0
6TclrF0ASOEywWUFl6dF2y,Я цыганкой родилась,1930,0.995,0.446,199922,0.0435,0.872,4,0.0817,-21.018,0,2014-06-29,0.0423,106.62700000000001,4,0.263,0
7Hdc7pXGKr8Qur0bIeJ2zb,Цыганская венгерка,1930,0.995,0.428,184272,0.0418,0.887,7,0.109,-28.625999999999998,0,2014-06-29,0.0412,78.541,4,0.335,0
2DNVpDRNdfMQuluMyLetDu,Палсо было влюбляться,1930,0.9940000000000001,0.591,88745,0.14400000000000002,0.00011100000000000001,7,0.22399999999999998,-14.802,0,2014-06-29,0.0693,92.235,4,0.535,0
4OGL82vjFWYBeUnwo48t9s,Жизнь моя - пляска,1930,0.98,0.49,141710,0.251,0.603,9,0.147,-18.791,0,2014-06-29,0.0408,112.566,3,0.821,0
1TTP3qg1ebWloe9py8EQAf,Я цыган-удалец,1930,0.993,0.452,183552,0.0673,0.000959,7,0.102,-15.805,1,2014-06-29,0.046,75.806,4,0.258,0
4AkF2uCiXAdP8d31BjTJi1,"Расскажи, расскажи, бродяга",1930,0.988,0.371,159125,0.00979,0.0022199999999999998,5,0.13,-23.359,0,2014-06-29,0.0405,140.226,5,0.10400000000000001,0
2qA9JRTV35b4PUHltfWSHW,На эаре не слышу (из спектакля ''Все о тебе''),1930,0.995,0.568,152182,0.134,0.282,0,0.14300000000000002,-15.25,0,2014-06-29,0.0578,106.92399999999999,4,0.285,0
3QsjukbyXr8Y0mDn0LfQrf,Не уезжай - Cтаринный романс,1930,0.995,0.502,121091,0.0426,8.04e-06,1,0.303,-21.109,1,2014-06-29,0.0506,45.88800000000001,4,0.284,0
4MuxF7MIMrzwvkUexaq8DI,St. James Infirmary,1930,0.9690000000000001,0.7190000000000001,217861,0.157,0.00105,10,0.11800000000000001,-13.960999999999999,0,2014-10-07,0.0465,107.322,4,0.36200000000000004,0
3QTidkUKIhrMoqOxQIkIls,Struggle Buggy,1930,0.9620000000000001,0.6659999999999999,178693,0.27699999999999997,0.912,7,0.0934,-11.460999999999999,1,2012-04-20,0.0617,147.96,4,0.736,0
1KxYDD1MwRkny5X1mUQCLV,I'm Crazy 'bout My Baby,1930,0.9690000000000001,0.742,202400,0.285,0.937,3,0.35200000000000004,-12.001,1,2012-04-20,0.0777,81.484,4,0.95,0
4uRQcCXylC0nV6WTL2iKjH,When You're Smiling,1930,0.991,0.45799999999999996,199967,0.136,0.0135,0,0.449,-13.991,0,2014-10-07,0.0377,124.59899999999999,4,0.342,0
7oZiWjMLUViuaWbvWkmWtS,Olga,1930,0.978,0.848,204373,0.244,0.723,0,0.0821,-11.401,1,2012-04-20,0.0733,137.678,4,0.882,0
1bogUjTl8oSdoItUJU2Ei5,West End Blues,1930,0.986,0.669,219520,0.20199999999999999,0.885,7,0.0892,-11.190999999999999,0,2014-05-16,0.0874,102.72200000000001,4,0.687,0
2G4yk4htRFU7hmP3YM4z8G,Shake It and Break It,1930,0.96,0.784,150753,0.413,0.8140000000000001,2,0.308,-15.415,0,2014-10-07,0.0399,108.051,4,0.924,0
2TKxhzHi8NKmFohxaWHdE2,Shake It & Break It,1930,0.97,0.794,151467,0.5,0.892,2,0.209,-10.609000000000002,0,2012-04-20,0.0371,106.77799999999999,4,0.961,0
57izyXOQ3paD4dBcvAAawF,Freakish Light Blues,1930,0.986,0.7759999999999999,187063,0.17,0.9520000000000001,10,0.203,-16.323,1,2014-10-07,0.0548,115.99600000000001,4,0.601,0
6O5UTB07pziXGQdjZ6ntHE,Everybody Does It In Hawaii,1930,0.972,0.7390000000000001,175640,0.275,0.34600000000000003,7,0.16399999999999998,-12.936,0,2006-05-22,0.0628,113.48899999999999,4,0.618,0
2JOJBxwRHWYcdXiOxZmoFv,Minnie the Moocher (Theme Song),1930,0.848,0.512,194133,0.322,0.0,0,0.71,-12.694,1,1989,0.124,96.92,4,0.451,0
5Bw7Nf4mJAOQMtb2Ir9uJX,Everybody Eats When They Come To My House,1930,0.915,0.555,167267,0.361,0.0,0,0.387,-12.222999999999999,1,1974-03-02,0.0686,150.616,4,0.83,0
77HX5RvVQgmBblrF3PCVqc,St. James Infirmary,1930,0.889,0.718,183400,0.348,0.0507,5,0.193,-10.751,0,2005-03-29,0.131,117.34700000000001,4,0.703,0
3wPiJPl2X2IvzgKqj22baD,Jumpin Jive,1930,0.922,0.684,169667,0.479,0.00983,8,0.132,-10.927999999999999,1,1974-03-02,0.0587,91.791,4,0.831,0
5dA4pnTZpc4DRSFEGCdi4a,Reefer Man,1930,0.95,0.7909999999999999,177067,0.48100000000000004,0.000174,5,0.051,-12.762,0,1989,0.305,124.056,4,0.5539999999999999,0
34LTPimLjIG8Cumg0ZeScS,The Ghost Of Smokey Joe,1930,0.94,0.6759999999999999,164280,0.24600000000000002,0.0,0,0.361,-11.36,0,2007-10-09,0.0785,109.0,4,0.452,0
7wf7NTTnSbWVkvDChqKFup,Hi De Ho Man,1930,0.9109999999999999,0.455,183040,0.332,0.0,7,0.138,-12.832,0,1974-03-02,0.0696,144.674,4,0.8059999999999999,0
4ukeI7Wn6W02spgtwzBJt2,A Chicken Ain't Nothing But A Bird,1930,0.873,0.578,174067,0.405,0.00131,3,0.0275,-10.038,1,1974-03-02,0.0476,161.597,4,0.872,0
0XudDOmAKd1O3yV7bFDLox,The Jumpin' Jive,1930,0.9590000000000001,0.691,167360,0.379,0.00018999999999999998,5,0.13699999999999998,-15.171,0,1989,0.124,90.23200000000001,4,0.748,0
1dUon4PSpGXuqKvVjtSsoC,"Hey Now, Hey Now",1930,0.866,0.6970000000000001,173933,0.38299999999999995,0.0,8,0.17800000000000002,-9.359,1,1994-08-09,0.0997,121.26799999999999,4,0.659,0
